4.22985951752861,4.98717009072912,6.07304621933636,10,6.02283084773045,10,8
0,0,0.522123359464463,3.51197036216593,10,2.60248287733138,7
8.00322226761059,8.84021715323451,0,10,10,1.96497976289363,14
